,ID,Title,Year,Rating,Votes,Length,Genres
1815,TT0118661,The Avengers (1998),1998,3.5,22781,89 mins.,Action|Adventure|Thriller
1816,TT0095497,The Last Temptation of Christ (1988),1988,7.6,22770,164 mins.,Drama
1817,TT0120783,The Parent Trap (1998),1998,6.2,22723,127 mins.,Adventure|Comedy|Drama|Family|Romance
1818,TT1032846,"4 Months, 3 Weeks and 2 Days (2007)",2007,7.9,22710,113 mins.,Drama
1819,TT0451094,Lady Vengeance (2005),2005,7.7,22706,112 mins.,Crime|Drama|Thriller
1820,TT0952640,Alvin and the Chipmunks (2007),2007,5.4,22673,92 mins.,Animation|Comedy|Family|Fantasy|Music
1821,TT0089469,Legend (1985),1985,6.2,22633,94 mins.,Fantasy|Adventure|Romance
1822,TT0286244,The Triplets of Belleville (2003),2003,7.7,22613,78 mins.,Animation|Comedy
1823,TT1334260,Never Let Me Go (2010),2010,7.3,22591,103 mins.,Drama|Romance
1824,TT0275022,Crossroads (2002),2002,2.9,22589,93 mins.,Adventure|Comedy|Drama|Music|Romance
1825,TT0305711,Just Married (2003),2003,5.2,23148,95 mins.,Comedy|Romance
1826,TT0062765,BulliTT (1968),1968,7.4,23132,114 mins.,Action|Crime|Drama|Mystery|Thriller
1827,TT0061578,The Dirty Dozen (1967),1967,7.8,23122,150 mins.,Action|Drama|War
1828,TT0317676,House of the Dead (2003),2003,2.0,23103,90 mins.,Action|Horror
1829,TT0097815,Major League (1989),1989,6.9,23010,107 mins.,Comedy|Sport
1830,TT0298228,Whale Rider (2002),2002,7.7,22986,101 mins.,Drama|Family
1831,TT1289406,Harry Brown (2009),2009,7.3,22970,103 mins.,Crime|Drama|Thriller
1832,TT0131369,Edtv (1999),1999,6.1,22953,122 mins.,Comedy
1833,TT0455760,Dead Silence (2007),2007,6.0,22945,89 mins.,Horror|Mystery|Thriller
1834,TT0099052,Arachnophobia (1990),1990,6.2,22916,103 mins.,Comedy|Sci-Fi|Thriller|Horror
1835,TT0106387,Benny & Joon (1993),1993,6.9,22886,98 mins.,Comedy|Drama|Romance
1836,TT0115433,101 Dalmatians (1996),1996,5.4,22849,103 mins.,Family|Comedy|Adventure
1837,TT0795493,Cassandra's Dream (2007),2007,6.8,22834,108 mins.,Crime|Drama|Romance|Thriller
1838,TT0100502,RoboCop 2 (1990),1990,5.4,22809,117 mins.,Action|Crime|Sci-Fi|Thriller
1839,TT0049833,The Ten Commandments (1956),1956,7.9,22789,220 mins.,Adventure|Drama|History
1840,TT0390022,Friday Night Lights (2004),2004,7.1,22774,118 mins.,Action|Drama|Sport
1841,TT0356634,Garfield (2004),2004,4.8,22752,80 mins.,Comedy|Family
1842,TT0119468,Kiss the Girls (1997),1997,6.4,22720,115 mins.,Crime|Drama|Mystery|Thriller
1843,TT0460829,Inland Empire (2006),2006,7.0,22709,180 mins.,Drama|Mystery|Thriller
1844,TT0139809,The Thirteenth Floor (1999),1999,6.8,22705,100 mins.,Fantasy|Mystery|Romance|Sci-Fi|Thriller
1845,TT1436562,Rio (2011),2011,7.1,22671,96 mins.,Animation|Adventure|Comedy|Family|Musical
1846,TT0457433,Perfect Stranger (2007),2007,5.5,22620,109 mins.,Crime|Drama|Mystery|Thriller
1847,TT0112883,Don Juan DeMarco (1994),1994,6.6,22598,97 mins.,Comedy|Drama|Romance
1848,TT1261945,Sex and the City 2 (2010),2010,3.9,22590,146 mins.,Comedy|Drama|Romance
1849,TT0421082,Control (2007),2007,7.7,22579,122 mins.,Biography|Drama|Music
1850,TT1120985,Blue Valentine (2010),2010,7.6,22525,112 mins.,Drama|Romance
1851,TT0375210,White Noise (2005),2005,5.4,22500,101 mins.,Drama|Mystery|Thriller
1852,TT0088286,Top Secret! (1984),1984,7.0,22483,90 mins.,Action|Comedy|Romance
1853,TT0120791,Practical Magic (1998),1998,5.6,22467,104 mins.,Comedy|Fantasy|Romance
1854,TT0817538,Drillbit Taylor (2008),2008,5.8,22388,110 mins.,Comedy
1855,TT0382628,Dark Water (2005),2005,5.6,22356,105 mins.,Drama|Horror|Thriller
1856,TT0228333,Ghosts of Mars (2001),2001,4.8,22347,98 mins.,Action|Horror|Sci-Fi
1857,TT0311289,Holes (2003),2003,7.0,22320,117 mins.,Adventure|Comedy|Drama|Family|Mystery|Romance
1858,TT0104815,El mariachi (1992),1992,7.0,22297,81 mins.,Action|Crime|Drama|Thriller
1859,TT0097202,The Killer (1989),1989,8.0,22248,111 mins.,Action|Crime|Drama|Thriller
1860,TT0290095,The Tuxedo (2002),2002,5.0,22220,98 mins.,Action|Comedy|Sci-Fi|Thriller
1861,TT0489049,Fanboys (2008),2008,6.7,22213,90 mins.,Adventure|Comedy|Drama
1862,TT0116040,Daylight (1996),1996,5.5,22207,114 mins.,Action|Adventure|Thriller
1863,TT0138304,The Astronaut's Wife (1999),1999,5.0,22198,109 mins.,Drama|Sci-Fi|Thriller
1864,TT0405336,Southland Tales (2006),2006,5.6,22169,145 mins.,Comedy|Drama|Fantasy|Sci-Fi|Thriller
1865,TT0101452,Bill & Ted's Bogus Journey (1991),1991,5.8,22164,93 mins.,Adventure|Comedy|Fantasy|Sci-Fi
1866,TT0412080,The World's Fastest Indian (2005),2005,7.9,22107,127 mins.,Biography|Drama|Sport
1867,TT0095031,Dirty RoTTen Scoundrels (1988),1988,7.1,22010,110 mins.,Comedy|Crime
1868,TT0379217,Coffee and CigareTTes (2003),2003,6.8,22005,95 mins.,Comedy|Music|Drama
1869,TT0423977,Charlie BartleTT (2007),2007,7.1,21978,97 mins.,Comedy|Drama
1870,TT0106673,Dave (1993),1993,6.8,21972,110 mins.,Comedy|Romance
1871,TT1433108,Faster (2010),2010,6.5,21930,98 mins.,Action|Crime|Drama|Thriller
1872,TT0362269,Kinsey (2004),2004,7.2,21900,118 mins.,Biography|Drama
1873,TT0297884,Far from Heaven (2002),2002,7.5,21868,107 mins.,Drama|Romance
1874,TT0083131,Stripes (1981),1981,6.8,21847,106 mins.,Comedy|War
1875,TT0069293,Solaris (1972),1972,8.0,22513,167 mins.,Adventure|Drama|Mystery|Romance|Sci-Fi
1876,TT0109836,Frankenstein (1994),1994,6.3,22490,123 mins.,Drama|Horror|Romance|Sci-Fi
1877,TT0116277,The Fan (1996),1996,5.6,22478,116 mins.,Drama|Sport|Thriller
1878,TT0329774,xXx: State of the Union (2005),2005,4.1,22460,101 mins.,Action|Crime|Adventure|Thriller
1879,TT0404030,Everything Is Illuminated (2005),2005,7.6,22379,106 mins.,Comedy|Drama
1880,TT0206275,Save the Last Dance (2001),2001,5.9,22352,112 mins.,Drama|Music|Romance
1881,TT0111742,Wolf (1994),1994,6.0,22323,125 mins.,Drama|Fantasy|Horror|Romance|Thriller
1882,TT0119978,The Rainmaker (1997),1997,6.9,22309,135 mins.,Crime|Drama|Thriller
1883,TT0098382,Star Trek V: The Final Frontier (1989),1989,5.1,22248,107 mins.,Action|Adventure|Sci-Fi|Thriller
1884,TT0434139,The Last Kiss (2006),2006,6.7,22225,115 mins.,Comedy|Drama|Romance
1885,TT0055254,One Hundred and One Dalmatians (1961),1961,7.2,22218,79 mins.,Animation|Adventure|Family
1886,TT0462465,Outlander (2008),2008,6.4,22207,115 mins.,Action|Adventure|Sci-Fi
1887,TT0119137,Flubber (1997),1997,4.7,22199,93 mins.,Comedy|Family|Sci-Fi
1888,TT0085794,The King of Comedy (1982),1982,7.7,22186,109 mins.,Comedy|Crime|Drama
1889,TT0247425,In the Bedroom (2001),2001,7.5,22168,130 mins.,Crime|Drama
1890,TT0443473,The Condemned (2007),2007,6.0,22122,113 mins.,Action|Thriller
1891,TT0473308,Waitress (2007),2007,7.2,22083,108 mins.,Comedy|Drama|Romance
1892,TT0089755,Out of Africa (1985),1985,7.0,22007,161 mins.,Adventure|Biography|Drama|Romance
1893,TT0375154,Tristan + Isolde (2006),2006,6.9,21992,125 mins.,Action|Adventure|Drama|Romance
1894,TT0444682,The Reaping (2007),2007,5.6,21978,99 mins.,Horror|Thriller
1895,TT0971209,A Perfect Getaway (2009),2009,6.5,21956,98 mins.,Mystery|Thriller
1896,TT0116830,Last Man Standing (1996),1996,6.1,21910,101 mins.,Action|Crime|Drama|Thriller
1897,TT0383028,"Synecdoche, New York (2008)",2008,7.3,21883,124 mins.,Comedy|Drama
1898,TT0266489,Duplex (2003),2003,5.7,21857,89 mins.,Comedy
1899,TT0118548,Absolute Power (1997),1997,6.6,21844,121 mins.,Crime|Drama|Thriller
1900,TT0116409,The Ghost and the Darkness (1996),1996,6.7,21838,109 mins.,Adventure|Drama|Horror|Thriller
1901,TT0108037,The Sandlot (1993),1993,7.5,21832,101 mins.,Comedy|Drama|Family|Sport
1902,TT0383222,BloodRayne (2005),2005,2.7,21810,95 mins.,Action|Adventure|Fantasy|Horror
1903,TT0155975,Psycho (1998),1998,4.6,21782,105 mins.,Drama|Horror|Mystery|Thriller
1904,TT0146336,Urban Legend (1998),1998,5.2,21713,99 mins.,Horror|Thriller|Mystery
1905,TT0107211,Indecent Proposal (1993),1993,5.4,21686,117 mins.,Drama|Romance
1906,TT1103153,Killers (2010),2010,4.9,21681,100 mins.,Action|Comedy|Romance|Thriller
1907,TT0300556,Timeline (2003),2003,5.3,21676,116 mins.,Action|Adventure|Fantasy|Sci-Fi
1908,TT0479997,Season of the Witch (2011),2011,5.4,21653,95 mins.,Action|Adventure|Fantasy
1909,TT0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),2010,6.4,21627,113 mins.,Adventure|Family|Fantasy
1910,TT0212712,2046 (2004),2004,7.5,21613,129 mins.,Drama|Fantasy|Romance|Sci-Fi
1911,TT1210042,Brooklyn's Finest (2009),2009,6.8,21610,132 mins.,Action|Crime|Drama|Thriller
1912,TT0251114,Hart's War (2002),2002,6.2,21596,125 mins.,Drama|War
1913,TT1300851,The Boondock Saints II: All Saints Day (2009),2009,6.3,21548,118 mins.,Action|Comedy|Crime|Drama|Thriller
1914,TT0097123,Crimes and Misdemeanors (1989),1989,8.0,21499,104 mins.,Comedy|Drama
1915,TT0085407,The Dead Zone (1983),1983,7.3,21484,103 mins.,Drama|Fantasy|Thriller
1916,TT0051201,Witness for the Prosecution (1957),1957,8.4,21447,116 mins.,Crime|Drama|Mystery|Thriller
1917,TT0112950,Empire Records (1995),1995,6.4,21431,90 mins.,Comedy|Drama|Music
1918,TT0419294,The Three Burials of Melquiades Estrada (2005),2005,7.5,21418,121 mins.,Adventure|Crime|Drama|Mystery|Western
1919,TT0815245,The Uninvited (2009),2009,6.2,21397,87 mins.,Drama|Horror|Mystery|Thriller
1920,TT0283509,No Man's Land (2001),2001,8.0,21369,98 mins.,Comedy|Drama|War
1921,TT0089791,Pee-wee's Big Adventure (1985),1985,6.9,21341,90 mins.,Adventure|Family|Comedy
1922,TT1477076,Saw 3D: The Final Chapter (2010),2010,5.5,21308,90 mins.,Crime|Horror
1923,TT0115956,Courage Under Fire (1996),1996,6.6,21250,117 mins.,Action|Drama|Mystery|Thriller|War
1924,TT0407265,Transamerica (2005),2005,7.5,21195,103 mins.,Adventure|Comedy|Drama
1925,TT0233142,3000 Miles to Graceland (2001),2001,5.7,21836,125 mins.,Action|Comedy|Crime|Thriller
1926,TT1185616,Waltz with Bashir (2008),2008,8.0,21816,90 mins.,Animation|Biography|Drama|War
1927,TT0093191,Wings of Desire (1987),1987,8.0,21782,128 mins.,Fantasy|Drama|Romance
1928,TT0485851,The Air I Breathe (2007),2007,7.0,21777,95 mins.,Crime|Drama|Thriller
1929,TT0805570,The Midnight Meat Train (2008),2008,6.3,21687,98 mins.,Horror|Mystery|Thriller
1930,TT1020558,Centurion (2010),2010,6.4,21684,97 mins.,Action|Adventure|Drama|History|Thriller|War
1931,TT0324554,Wicker Park (2004),2004,6.9,21681,114 mins.,Drama|Mystery|Romance|Thriller
1932,TT0105265,A River Runs Through It (1992),1992,7.1,21665,123 mins.,Drama
1933,TT1502404,Drive Angry 3D (2011),2011,5.6,21635,104 mins.,Action|Crime|Fantasy|Thriller
1934,TT0324133,Swimming Pool (2003),2003,6.8,21614,102 mins.,Crime|Drama|Mystery|Thriller
1935,TT0209475,The Wedding Planner (2001),2001,4.8,21611,103 mins.,Comedy|Romance
1936,TT0367479,After the Sunset (2004),2004,6.2,21598,97 mins.,Action|Comedy|Crime|Drama
1937,TT0457400,Land of the Lost (2009),2009,5.3,21588,102 mins.,Action|Adventure|Comedy|Fantasy|Sci-Fi
1938,TT1179891,My Bloody Valentine (2009),2009,5.6,21536,101 mins.,Fantasy|Horror|Thriller
1939,TT0101587,City Slickers (1991),1991,6.7,21497,112 mins.,Comedy|Western
1940,TT0053779,La Dolce Vita (1960),1960,8.1,21467,174 mins.,Comedy|Drama
1941,TT0091530,The Mission (1986),1986,7.4,21446,125 mins.,Adventure|Drama|History
1942,TT0090859,Cobra (1986),1986,5.0,21424,87 mins.,Action|Crime|Thriller
1943,TT0416236,The Spiderwick Chronicles (2008),2008,6.7,21415,96 mins.,Adventure|Family|Fantasy
1944,TT0391304,A Lot Like Love (2005),2005,6.4,21390,107 mins.,Comedy|Drama|Romance
1945,TT0171580,Nurse BeTTy (2000),2000,6.4,21355,110 mins.,Comedy|Crime|Romance|Thriller
1946,TT0424823,Balls of Fury (2007),2007,5.1,21314,90 mins.,Action|Comedy|Crime|Romance|Sport
1947,TT0240468,Kung Pow: Enter the Fist (2002),2002,5.8,21297,81 mins.,Action|Comedy
1948,TT0139414,Lake Placid (1999),1999,5.4,21224,82 mins.,Action|Comedy|Horror|Thriller
1949,TT0255798,The Animal (2001),2001,4.6,21195,84 mins.,Comedy
1950,TT0947802,Lakeview Terrace (2008),2008,6.2,21161,110 mins.,Crime|Drama|Thriller
1951,TT0053221,Rio Bravo (1959),1959,8.1,21123,141 mins.,Western|Romance|Drama
1952,TT0077766,Jaws 2 (1978),1978,5.6,21074,116 mins.,Adventure|Thriller
1953,TT0048280,Lady and the Tramp (1955),1955,7.4,21040,76 mins.,Animation|Family|Music|Romance
1954,TT0463998,Freedom Writers (2007),2007,7.5,20986,123 mins.,Biography|Crime|Drama
1955,TT0765120,My Blueberry Nights (2007),2007,6.7,20954,95 mins.,Drama|Romance
1956,TT0800069,The Hills Have Eyes II (2007),2007,5.0,20948,89 mins.,Horror|Thriller
1957,TT0091326,"The Karate Kid, Part II (1986)",1986,5.4,20935,113 mins.,Action|Family|Romance|Sport
1958,TT0264796,Life as a House (2001),2001,7.5,20924,125 mins.,Drama|Romance
1959,TT0390384,Primer (2004),2004,6.9,20895,77 mins.,Drama|Thriller|Sci-Fi
1960,TT0857191,The Visitor (2007),2007,7.8,20839,104 mins.,Crime|Drama|Music|Romance
1961,TT0127723,Can't Hardly Wait (1998),1998,6.2,20790,100 mins.,Comedy|Romance
1962,TT0962726,High School Musical 3: Senior Year (2008),2008,3.8,20765,112 mins.,Comedy|Drama|Family|Musical|Romance
1963,TT0367652,Deuce Bigalow: European Gigolo (2005),2005,4.3,20710,83 mins.,Comedy
1964,TT0245686,Joe Dirt (2001),2001,5.5,20651,91 mins.,Adventure|Comedy|Mystery|Romance
1965,TT0120686,Stepmom (1998),1998,6.2,20642,124 mins.,Comedy|Drama
1966,TT0377062,Flight of the Phoenix (2004),2004,6.0,20605,113 mins.,Action|Adventure|Drama|Thriller
1967,TT0067800,Straw Dogs (1971),1971,7.6,20595,118 mins.,Drama|Thriller
1968,TT0086393,Superman III (1983),1983,4.8,20572,125 mins.,Action|Adventure|Comedy|Fantasy|Sci-Fi
1969,TT0272207,Narc (2002),2002,7.3,20542,105 mins.,Crime|Drama|Thriller
1970,TT0396555,Meet the Robinsons (2007),2007,6.8,20536,95 mins.,Animation|Adventure|Comedy|Family|Sci-Fi
1971,TT0377107,Proof (2005),2005,6.8,20479,100 mins.,Drama|Mystery
1972,TT0074860,Marathon Man (1976),1976,7.6,20441,125 mins.,Drama|Thriller
1973,TT0080749,The Fog (1980),1980,6.8,20396,89 mins.,Horror
1974,TT0102492,My Girl (1991),1991,6.4,20363,102 mins.,Drama|Family|Romance
1975,TT0120877,Vampires (1998),1998,5.9,21126,108 mins.,Action|Fantasy|Horror|Thriller
1976,TT0096764,The Adventures of Baron Munchausen (1988),1988,7.0,21097,126 mins.,Action|Adventure|Comedy|Drama|Fantasy
1977,TT0309530,Down with Love (2003),2003,6.3,21064,101 mins.,Comedy|Romance
1978,TT0333780,"Legally Blonde 2: Red, White & Blonde (2003)",2003,4.3,21028,95 mins.,Comedy
1979,TT0120693,Half Baked (1998),1998,6.4,20976,82 mins.,Comedy|Crime
1980,TT0327137,Secondhand Lions (2003),2003,7.5,20950,111 mins.,Comedy|Drama|Family
1981,TT0109446,The Client (1994),1994,6.5,20945,119 mins.,Thriller|Mystery|Drama
1982,TT0060666,Manos: The Hands of Fate (1966),1966,1.5,20927,74 mins.,Horror
1983,TT0118617,Anastasia (1997),1997,6.7,20911,94 mins.,Animation|Adventure|Drama|Family|Musical
1984,TT0063462,The Producers (1968),1968,7.7,20857,88 mins.,Comedy|Music
1985,TT0269347,The Hunted (2003),2003,5.8,20826,94 mins.,Action|Crime|Drama|Thriller
1986,TT0111255,The Specialist (1994),1994,5.0,20766,110 mins.,Action|Thriller
1987,TT0047528,La Strada (1954),1954,8.2,20721,108 mins.,Drama
1988,TT0901476,Bride Wars (2009),2009,5.0,20663,89 mins.,Comedy|Romance
1989,TT0455960,The Hitcher (2007),2007,5.5,20651,84 mins.,Action|Drama|Thriller
1990,TT0800241,Transsiberian (2008),2008,6.8,20616,111 mins.,Crime|Drama|Mystery|Thriller
1991,TT0069281,Sleuth (1972),1972,8.1,20601,138 mins.,Mystery|Thriller
1992,TT0096463,Working Girl (1988),1988,6.6,20591,113 mins.,Comedy|Romance|Drama
1993,TT0331811,11:14 (2003),2003,7.3,20561,86 mins.,Comedy|Crime
1994,TT0099329,Cry-Baby (1990),1990,6.3,20538,85 mins.,Comedy|Musical|Romance
1995,TT0271367,Eight Legged Freaks (2002),2002,5.5,20492,99 mins.,Action|Comedy|Horror|Sci-Fi|Thriller
1996,TT1189340,The Lincoln Lawyer (2011),2011,7.4,20445,118 mins.,Crime|Drama|Thriller
1997,TT0419677,Dead Man's Shoes (2004),2004,7.8,20409,90 mins.,Crime|Drama|Thriller
1998,TT0862846,Sunshine Cleaning (2008),2008,7.0,20381,91 mins.,Comedy|Drama
1999,TT0111070,The Santa Clause (1994),1994,6.1,20341,97 mins.,Comedy|Drama|Family|Fantasy
2000,TT0371606,Chicken LiTTle (2005),2005,5.8,20331,81 mins.,Animation|Adventure|Comedy|Family|Sci-Fi
2001,TT0395251,The Producers (2005),2005,6.4,20289,134 mins.,Comedy|Musical
2002,TT0079367,The Jerk (1979),1979,7.0,20276,104 mins.,Comedy|Music
2003,TT0076786,Suspiria (1977),1977,7.4,20250,98 mins.,Fantasy|Horror
2004,TT0097814,Kiki's Delivery Service (1989),1989,7.9,20242,103 mins.,Animation|Adventure|Family|Fantasy
2005,TT0410097,Hustle & Flow (2005),2005,7.4,20223,116 mins.,Crime|Drama|Music|Romance
2006,TT0417217,Two for the Money (2005),2005,6.1,20190,122 mins.,Drama|Sport|Thriller
2007,TT0052077,Plan 9 from Outer Space (1959),1959,3.7,20185,79 mins.,Horror|Sci-Fi
2008,TT0424993,Employee of the Month (2006),2006,5.4,20176,103 mins.,Comedy|Romance
2009,TT1172233,Whip It (2009),2009,7.0,20156,111 mins.,Drama|Sport
2010,TT0239948,Saving Silverman (2001),2001,5.7,20149,90 mins.,Comedy|Romance|Crime
2011,TT0119051,The Edge (1997),1997,6.7,20148,117 mins.,Drama|Action|Adventure|Thriller
2012,TT0280760,Igby Goes Down (2002),2002,7.0,20134,98 mins.,Comedy|Drama
2013,TT0073341,The Man Who Would Be King (1975),1975,8.0,20109,129 mins.,Action|Adventure
2014,TT0116253,Executive Decision (1996),1996,6.3,20067,133 mins.,Action|Adventure|Thriller
2015,TT0285492,Cube\xb2: Hypercube (2002),2002,5.6,20044,95 mins.,Horror|Mystery|Sci-Fi|Thriller
2016,TT1028532,Hachi: A Dog's Tale (2009),2009,8.0,20034,93 mins.,Drama|Family
2017,TT0108122,Short Cuts (1993),1993,7.7,19990,187 mins.,Comedy|Drama
2018,TT0119360,In & Out (1997),1997,6.2,19970,90 mins.,Comedy
2019,TT0119535,A Life Less Ordinary (1997),1997,6.3,19943,103 mins.,Drama|Romance|Comedy|Crime|Fantasy
2020,TT0046183,Peter Pan (1953),1953,7.3,19934,77 mins.,Animation|Adventure|Family|Fantasy|Music
2021,TT0406759,The Eye (2008),2008,5.2,19925,98 mins.,Drama|Horror|Thriller
2022,TT0437863,The Benchwarmers (2006),2006,5.4,19909,80 mins.,Adventure|Comedy|Family|Sport
2023,TT0435670,The Invisible (2007),2007,6.1,19902,102 mins.,Crime|Drama|Fantasy|Mystery|Thriller
2024,TT0102034,Highlander II (1991),1991,3.7,19884,91 mins.,Action|Fantasy|Sci-Fi
2025,TT0211443,Jason X (2001),2001,4.3,20302,91 mins.,Horror|Sci-Fi
2026,TT1185834,Star Wars: The Clone Wars (2008),2008,5.5,20286,98 mins.,Animation|Action|Adventure|Sci-Fi|Thriller
2027,TT0092106,The Transformers: The Movie (1986),1986,7.1,20262,84 mins.,Animation|Action|Adventure|Family|Sci-Fi
2028,TT0398375,Rumor Has It... (2005),2005,5.5,20246,97 mins.,Comedy|Drama|Romance
2029,TT0132245,Driven (2001),2001,4.2,20235,116 mins.,Action|Drama|Sport
2030,TT0301199,Dirty PreTTy Things (2002),2002,7.5,20203,97 mins.,Crime|Drama|Thriller
2031,TT0119668,Midnight in the Garden of Good and Evil (1997),1997,6.5,20190,155 mins.,Comedy|Crime|Drama|Mystery|Thriller
2032,TT0397313,Eight Below (2006),2006,7.3,20176,120 mins.,Adventure|Drama|Family|Romance
2033,TT0060827,Persona (1966),1966,8.2,20157,85 mins.,Drama|Fantasy
2034,TT0094812,Bull Durham (1988),1988,7.0,20150,108 mins.,Comedy|Romance|Sport
2035,TT0318374,The Cooler (2003),2003,7.0,20149,101 mins.,Drama|Romance
2036,TT0049470,The Man Who Knew Too Much (1956),1956,7.5,20146,120 mins.,Adventure|Mystery|Thriller
2037,TT0104684,Hard Boiled (1992),1992,8.0,20119,128 mins.,Action|Crime|Drama|Thriller
2038,TT0109068,Airheads (1994),1994,5.7,20099,92 mins.,Comedy|Music|Crime
2039,TT0821640,Ghosts of Girlfriends Past (2009),2009,5.7,20055,100 mins.,Comedy|Fantasy|Romance
2040,TT0085333,Christine (1983),1983,6.4,20039,110 mins.,Drama|Horror|Mystery|Thriller
2041,TT0094862,Child's Play (1988),1988,6.3,20023,87 mins.,Horror|Mystery|Thriller
2042,TT0098724,"Sex, Lies, and Videotape (1989)",1989,7.1,19981,100 mins.,Drama
2043,TT0280486,Bad Company (2002),2002,5.4,19968,116 mins.,Action|Adventure|Comedy|Thriller
2044,TT0297181,I Spy (2002),2002,5.2,19941,97 mins.,Action|Adventure|Comedy|Thriller
2045,TT0430308,Get Rich or Die Tryin' (2005),2005,4.1,19933,117 mins.,Biography|Crime|Drama|Music
2046,TT0160797,Rules of Engagement (2000),2000,6.2,19912,128 mins.,Action|Drama|Thriller|War
2047,TT0402894,Casanova (2005),2005,6.5,19907,112 mins.,Adventure|Comedy|Drama|Romance
2048,TT0480687,Hall Pass (2011),2011,6.0,19890,105 mins.,Comedy|Romance
2049,TT0086837,2010 (1984),1984,6.6,19883,116 mins.,Mystery|Sci-Fi|Thriller|Adventure
2050,TT0095250,The Big Blue (1988),1988,7.4,19879,00 mins.,Adventure|Drama|Romance
2051,TT0092610,Bad Taste (1987),1987,6.7,19878,91 mins.,Action|Comedy|Horror|Sci-Fi
2052,TT0095174,Frantic (1988),1988,6.8,19860,120 mins.,Crime|Drama|Mystery|Thriller
2053,TT0473444,Curse of the Golden Flower (2006),2006,7.0,19827,111 mins.,Action|Drama|Romance
2054,TT0189998,Shadow of the Vampire (2000),2000,6.9,19773,92 mins.,Drama|Horror
2055,TT0108333,The Three Musketeers (1993),1993,6.1,19766,105 mins.,Action|Adventure|Comedy|Family|Romance
2056,TT0098621,The War of the Roses (1989),1989,6.7,19760,116 mins.,Comedy
2057,TT1067106,A Christmas Carol (2009),2009,6.9,19748,96 mins.,Animation|Comedy|Drama|Family|Fantasy|Horror|Sci-Fi|Thriller
2058,TT0475944,The Covenant (2006),2006,4.8,19733,97 mins.,Action|Fantasy|Thriller
2059,TT0114681,To Die For (1995),1995,6.8,19723,106 mins.,Comedy|Crime
2060,TT0068182,Aguirre: The Wrath of God (1972),1972,8.1,19714,93 mins.,Adventure|Biography|Drama|History
